PROYECTO,TIPO DE PRODUCTO,SUBPRODUCTO,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,COLABORACION,DESCRIPCION,COLABORAC?N INTERNA,ALIADOS  SENECA,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,OTRAS INSTITUCIONES,TIPO DE RELACION,PROYECTO2,TIPO DE COMPROMISO,N£mero de autores,N£mero de autores S‚neca,N£mero de grupos involucrados,N£mero de grupos S‚neca involucrados,N£mero de InstitucIONes,N£mero de InstitucIONes S‚neca,DESCRIPCION PRODUCTO,ENLACE,Caso SSOFI,EstudIantes,Informe de reporte,titulo,Validado Colciencias,Autor 1,Inst Autor 1,Grupo Autor 1,Autor 2,Inst Autor 2,Grupo Autor 2,Autor 3,Inst Autor 3,Grupo Autor 3,Autor 4,Inst Autor 4,Grupo Autor 4,Autor 5,Inst Autor 5,Grupo Autor 5,Autor 6,Inst Autor 6,Grupo Autor 6,Autor 7,Inst Autor 7,Grupo Autor 7,Autor 8,Inst Autor 8,Grupo Autor 8,Autor 9,Inst Autor 9,Grupo Autor 9,Autor 10,Inst Autor 10,Grupo Autor 10,Autor 11,Inst Autor 11,Grupo Autor 11,Autor 12,Inst Autor 12,Grupo Autor 12,Autor 13,Inst Autor 13,Grupo Autor 13,Autor 14,Inst Autor 14,Grupo Autor 14,PublicacION,Factor impacto
PROY8,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,ALIADOS DE S‚NECA,COLUMBIA UNIVERSITY,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,6,1,2,1,2,1,HTTPS://DOI.ORG/10.1016/J.APSUSC.2020.147469,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1HLPEKNNBFZZMYPNLX-DRQY2LMA9OFVWF/VIEW?USP=SHARING,,,6,"MECHANISTIC ASSESSMENT OF DUAL FUNCTION MATERIALS, COMPOSED OF RU-NI,
NA2O/AL2O3 AND PT-NI, NA2O/AL2O3, FOR CO2 CAPTURE AND METHANATION BY INSITU DRIFTS",,LAURA PROA¤O,UNIVERSIDAD DE LA SABANA,ENERGY,MARTHA A. ARELLANO TREVI¤O,COLUMBIA UNIVERSITY,EARTH AND ENVIRONMENT LABORATORY,ROBERT J. FARRAUTO,COLUMBIA UNIVERSITY,EARTH AND ENVIRONMENT LABORATORY,MANUEL FIGUEREDO,UNIVERSIDAD DE LA SABANA,ENERGY,CHAE JEONG POTTER,COLUMBIA UNIVERSITY,EARTH AND ENVIRONMENT LABORATORY,MARTHA COBO,UNIVERSIDAD DE LA SABANA,ENERGY,,,,,,,,,,,,,,,,,,,,,,,,,APPLIED SURFACE SCIONCE,6.38
PROY15,NUEVO_CONOCIMIONTO,CAPITULO DE LIBRO A,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,TECNOLOGICO DE ANTIOQUIA,NINGUNA,,ADICIONAL,3,1,2,1,2,1,"GESTION DEL RIESGO Y DEL MEDIO AMBIENTE
ISBN IMPRESO: 978-958-8628-61-5",HTTPS://DRIVE.GOOGLE.COM/FILE/D/1TJE6SG0F2-393LRHDJQI_LICYXVKKBSG/VIEW?USP=SHARING,,,6,"M‚TODOS ESTADISTICOS
MULTIVARIADOS PARA EL
AN LISIS DE MACRONUTRIONTES
EN ESPECIES FORESTALES DEL
EMBALSE TOPOCORO",,SALCEDO KELLYS NALLITHA,UNIVERSIDAD DE ANTIOQUIA,GDCON,DIONA CATALINA RODRIGUEZ LOAIZA,UNIVERSIDAD DE ANTIOQUIA,GDCON,GUSTAVO ANTONIO PE¤UELA MESA,INSTITUTO TECNOLOGICO DE ANTIOQUIA,GITIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GESTION DEL RIESGO Y DEL MEDIO AMBIONTE,
PROY13,NUEVO_CONOCIMIONTO,ARTICULO A2,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,ADICIONAL,2,1,1,1,1,1,HTTPS://DOI.ORG/10.3390/SU13042010,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1CE0GVLIBGGIU6MGDUEBVCL7MAIS_63UV/VIEW?USP=SHARING,,,6,MEASURING FINANCIAL IMPACTS OF THE RENEWABLE ENERGY BASED FISCAL POLICY IN COLOMBIA UNDER ELECTRICITY PRICE UNCERTAINTY,,ALEJANDRO CASTILLO RAMIREZ,UNIVERSIDAD DE ANTIOQUIA,GRUPO DE MANEJO EFICIONTE DE LA ENERGIA,DIEGO MEJIA GIRALDO,UNIVERSIDAD DE ANTIOQUIA,DEPARTAMENTO DE ELECTRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSTAINABILITY,2.57
PROY14,FORMACION_RH,VINCULACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE NARI¤O,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,JAIME DANIEL BENAVIDES TREJO CC: 1085314613,,,EN CURSO,6,MAESTRIAEN INGENIERIA ELECTRONICA - U. DE NARI¤O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY14,FORMACION_RH,VINCULACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE NARI¤O,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,LUIS ALBERTO ROSERO NARV?EZ CC: 87218314,,,EN CURSO,6,MAESTRIAEN INGENIERIA ELECTRONICA - U. DE NARI¤O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY4,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,ALIADOS DE S‚NECA,U.HOKKAIDO,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,8,1,3,1,3,1,HTTPS://DX.DOI.ORG/10.1021/ACSAMI.0C17886,HTTPS://DRIVE.GOOGLE.COM/FILE/D/112XS1JBDON6RUFL7UBU4X6RDEHTLHKVP/VIEW?USP=SHARING,,,6,"KINETIC CONTROL OF THE LI0.9MN1.6NI0.4O4 SPINEL STRUCTURE WITH
ENHANCED ELECTROCHEMICAL PERFORMANCE",,FERLEY A. VASQUEZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,N. C. ROSERO NAVARRO,HOKKAIDO UNIVERSITY,DIVISION OF APPLIED CHEMISTRY,A. MIURA,HOKKAIDO UNIVERSITY,DIVISION OF APPLIED CHEMISTRY,R. JALEM,NATIONAL INSTITUTE FOR MATERIAL SCIONCE (NIMS),GREEN,Y. GOTO,TOKYO METROPOLITAN UNIVERSITY,DEPARTEMNT OF PYSICS,M. NAGAO,UNIVERSITY OF YAMANASHI,CENTER FOR CRYSTAL SCIONCE AND TECHNOLOGY,Y. TATEYAMA,NATIONAL INSTITUTE FOR MATERIAL SCIONCE (NIMS),GREEN,K. TADANAGA,HOKKAIDO UNIVERSITY,DIVISION OF APPLIED CHEMISTRY,JORGE ANDRES CALDERON GUTIERREZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,ACS APPLIED MATERIALS & INTERFACES (ISSN: 1944-8252),9.23
PROY1,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,OTROS ACTORES,INSA,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,TECNOLOGICO DE ANTIOQUIA,NINGUNA,,OBLIGATORIO,5,1,3,1,3,1,HTTPS://DOI.ORG/10.1016/J.RENENE.2021.03.076,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1VYDX7QPEBO5HO9XIRWRQB0CO7CC6_34P/VIEW?USP=SHARING,,,6,DESION OPTIMIZATION OF AN ARCHIMEDES SCREW TURBINE FOR HYDROKINETIC APPLICATIONS USING THE RESPONSE SURFACE METHODOLOGY,,MAEL BOUVANT,NATIONAL APPLIED SCIONCE INSTITUTE (INSA),DEPARTMENT OF ENERGY AND ENVIRONMENTAL ENGINEERING,JOHAN BETANCOUR,UNIVERSIDAD DE ANTIOQUIA,GEA,LAURA ISABEL VELASQUEZ GARCIA,UNIVERSIDAD DE ANTIOQUIA,GEA,AINHOA RUBIO CLEMENTE,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,RENEWABLE ENERGY,5.44
PROY15,NUEVO_CONOCIMIONTO,ARTICULO B,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,4,1,1,1,1,1,HTTPS://DOI.ORG/10.1080/03067319.2021.1900148,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1DN74UA3F8VAE7QQBBFHM0DARWQNMIP2Q/VIEW?USP=SHARING,,,6,"IMPLEMENTATION OF AN ANALYTICAL METHOD FOR THE SIMULTANEOUS
DETERMINATION OF GREENHOUSE GASES IN A RESERVOIR USING
FID/ÆECD GAS CHROMATOGRAPHY",,DUVAN E. HOYOS OSSA,UNIVERSIDAD DE ANTIOQUIA,GDCON,SARA E. GALLEGO RIOS,UNIVERSIDAD DE ANTIOQUIA,GDCON,DIONA CATALINA RODRIGUEZ LOAIZA,UNIVERSIDAD DE ANTIOQUIA,GDCON,GUSTAVO ANTONIO PE¤UELA MESA,INSTITUTO TECNOLOGICO DE ANTIOQUIA,GITIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INTERNATIONAL JOURNAL OF ENVIRONMENTAL ANALYTICAL CHEMISTRY,1.43
PROY4,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,EAFIT,NINGUNA,,OBLIGATORIO,5,1,2,1,2,1,HTTPS://DOI.ORG/10.1016/J.JALLCOM.2020.158045,HTTPS://DRIVE.GOOGLE.COM/FILE/D/11LCP-2ZXTZ4DJO22YPMSJQWC2EKE-MFZ/VIEW?USP=SHARING,,,6,"CARBON NANOFIBERS IMPREGNATED WITH FE3O4 NANOPARTICLES AS A FLEXIBLE
AND HIGH CAPACITY NEGATIVE ELECTRODE FOR LITHIUM-ION BATTERIES",,C.A. VELASQUEZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,FERLEY A. VASQUEZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,M. ALVAREZ LAINEZ,UNIVERSIDAD EAFIT,GRID,A. ZAPATA GONZALEZ,UNIVERSIDAD EAFIT,GRID,JORGE ANDRES CALDERON GUTIERREZ,UNIVERSIDAD DE ANTIOQUIA,CIDEMAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOURNAL OF ALLOYS AND COMPOUNDS,4.65
PROY10,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,NINGUNA,,PROYECTO,"UNIVERSIDAD DE ANTIOQUIA, SUMICOL",,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,6,2,2,2,2,2,HTTPS://DOI.ORG/10.1080/07373937.2021.1872610,HTTPS://DRIVE.GOOGLE.COM/FILE/D/19ANV5ZZFHUJGEJOALILAVDNDA11BDY9Z/VIEW?USP=SHARING,,,6,"ANALYSIS OF POTENTIAL ENERGY SAVINGS IN A ROTARY DRYER FOR CLAY DRYING USING
DATA MINING TECHNIQUES",,CADAVID SANCHEZ YONATAN,UNIVERSIDAD DE ANTIOQUIA,GASURE,ECHEVERRI URIBE CAMILO,UNIVERSIDAD DE ANTIOQUIA,GASURE,MEJIA BOTERO CRISTION CAMILO,UNIVERSIDAD DE ANTIOQUIA,GASURE,ANDRES AMELL ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GASURE,JUAN DAVID RIVAS MEDINA,SUMICOL,SUMICOL,JORGE ANDRES MUNOZ OSPINA,,,,,,,,,,,,,,,,,,,,,,,,,,,DRYING TECHNOLOGY,4.4
PROY1,FORMACION_RH,VINCULACION DE ESTUDIONTE DE PREGRADO,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,,,,,,,,,,,,,,,,,,,ADICIONAL,,,,,,,LUIS DAVID MORALES AGUILAR,,,,6,INGENIERIA DE MATERIALES (MARCELO ROJAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY1,DOCENCIA,CREACION DE CURSOS DE DOCTORADO,CREACION DE CURSOS DE MAESTRIA,CREACION DE CURSOS DE PREGRADO,CREACION DE MAESTRIA,CREACION DE DOCTORADO,CREACION DE CURSOS DE DOCTORADO,AUTOEVALUACION DE PROGRAMA DE PREGRADO,AUTOEVALUACION DE PROGRAMA DE MAESTRIA,AUTOEVALUACION DE PROGRAMA DE DOCTORADO,AUTOEVALUACION DE UNIVERSIDAD,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,ADICIONAL,,,,,,,SIMULACION NUMERICA DE TURBOMAQUINARIAS,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1T1SMJQP5ONVP-IZHMOI-ZFT8HVDDYAKB/VIEW?USP=SHARING,,,6,CURSO DE POSGRADO UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY2,DOCENCIA,CREACION DE CURSOS DE DOCTORADO,CREACION DE CURSOS DE MAESTRIA,CREACION DE CURSOS DE PREGRADO,CREACION DE MAESTRIA,CREACION DE DOCTORADO,CREACION DE CURSOS DE DOCTORADO,AUTOEVALUACION DE PROGRAMA DE PREGRADO,AUTOEVALUACION DE PROGRAMA DE MAESTRIA,AUTOEVALUACION DE PROGRAMA DE DOCTORADO,AUTOEVALUACION DE UNIVERSIDAD,,,,,,,,,ALIADOS DE S‚NECA,U. HOKKAIDO,PROYECTO,"UNIVERSIDAD DE ANTIOQUIA, UNIVERSIDAD DE HOKKAIDO",,,,,,,,,,,,,NINGUNA,,ADICIONAL,,,,,,,LEADING AND ADVANCED MATERIALS CHEMISTRY AND ENGINEERING IA ?ADVANCED MATERIALS FOR CLEAN ENERGY AND CLEAN ENVIRONMENT?,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1LFVQJRZ6H1UVBLBGFPFTAGCZBC6L2JVP/VIEW?USP=SHARING,,,7,CURSO DE POSGRADOS HOKKAIDO - UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY1,APROPIACION,PONENCIA,PONENCIA,EVENTO CIONTIFICO,CARTILLA,"CURSO DE CAPACITACION, SEMINARIO O TALLER",SOCIALIZACION DE RESULTADOS A ACTORES DEL SECTOR,ARTICULACION DE REDES DE CONOCIMIONTO,CIRCULACION DE CONOCIMIONTO ESPECIALIZADO - BOLETINES,,,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,ADICIONAL,3,1,1,1,1,1,"X CONGRESO INTERNACIONAL DE INGENIERIA
MECANICA, MECATRONICA Y AUTOMATIZACION CIMM 2021",HTTPS://DRIVE.GOOGLE.COM/FILE/D/1ICAVU2SOCQEU9UWXC7HG727PSU3FLX_X/VIEW?USP=SHARING,,,6,"SIMULACION CFD DE UNA TURBINA DE V?RTICE GRAVITACIONAL BAJO EL MODELO SEIS
GRADOS DE LIBERTAD.",,SALDARRIAGA GUTIERREZ ANDRES,UNIVERSIDAD DE ANTIOQUIA,GEA,LAURA ISABEL VELASQUEZ GARCIA,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONGRESO INTERNACIONAL OBJETIVOS DEL DESARROLLO SOSTENIBLE,
PROY1,APROPIACION,PONENCIA,PONENCIA,EVENTO CIONTIFICO,CARTILLA,"CURSO DE CAPACITACION, SEMINARIO O TALLER",SOCIALIZACION DE RESULTADOS A ACTORES DEL SECTOR,ARTICULACION DE REDES DE CONOCIMIONTO,CIRCULACION DE CONOCIMIONTO ESPECIALIZADO - BOLETINES,,,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,TECNOLOGICO DE ANTIOQUIA,NINGUNA,,ADICIONAL,6,1,2,1,2,1,"X CONGRESO INTERNACIONAL DE INGENIERIA
MECANICA, MECATRONICA Y AUTOMATIZACION CIMM 2021",HTTPS://DRIVE.GOOGLE.COM/FILE/D/1UHA9DUFOVAOTLJZASZ9FRT7DHGUAQYZ2/VIEW?USP=SHARING,,,6,"OPTIMIZACION NUMERICA DE UNA TURBINA HIDROCINETICA TIPO TORNILLO DE
ARQUIMEDES",,SALDARRIAGA GUTIERREZ ANDRES,UNIVERSIDAD DE ANTIOQUIA,GEA,LAURA ISABEL VELASQUEZ GARCIA,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONGRESO INTERNACIONAL OBJETIVOS DEL DESARROLLO SOSTENIBLE,
PROY1,APROPIACION,PONENCIA,PONENCIA,EVENTO CIONTIFICO,CARTILLA,"CURSO DE CAPACITACION, SEMINARIO O TALLER",SOCIALIZACION DE RESULTADOS A ACTORES DEL SECTOR,ARTICULACION DE REDES DE CONOCIMIONTO,CIRCULACION DE CONOCIMIONTO ESPECIALIZADO - BOLETINES,,,,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,,NINGUNA,,ADICIONAL,2,1,1,1,1,1,"X CONGRESO INTERNACIONAL DE INGENIERIA
MECANICA, MECATRONICA Y AUTOMATIZACION CIMM 2021",HTTPS://DRIVE.GOOGLE.COM/FILE/D/1CKLREHOYR0A64QTGU9XJYRXWAJRXINWC/VIEW?USP=SHARING,,,6,"ANALISIS NUMERICO Y COMPARACION DEL DESEMPENO DE UNA TURBINA HIDROCINETICA TIPO
PROPELA",,LAURA ISABEL VELASQUEZ GARCIA,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,JOHAN BETANCOUR OSORIO,UNIVERSIDAD DE ANTIOQUIA,GEA,AINHOA RUBIO CLEMENTE,UNIVERSIDAD DE ANTIOQUIA,GEA,ANGELA GIL,UNIVERSIDAD DE ANTIOQUIA,GEA,LEYLA JARAMILLO-ZAPATA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY3,NUEVO_CONOCIMIONTO,ARTICULO B,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,NINGUNA,,PROYECTO,UNIVERSIDAD DE ANTIOQUIA,,,,,,,,,,,,TECNOLOGICO DE ANTIOQUIA,NINGUNA,,ADICIONAL,5,1,2,1,2,1,DOI: 10.18273/REVUIN.V20N2-2021008,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1WHM2BYM9PSHW_VPNMHXV6MZ2UP5PCCTH/VIEW?USP=SHARING,,,6,CAVITACION EN PERFILES HIDRODINAMICOS PARA TURBINAS HIDROCINETICAS,,ROMERO MENCO FREDYS DE JESUS,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY14,FORMACION_RH,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE DOCTORADO,FORMACION DE ESTUDIONTE DE DOCTORADO,VINCULACION DE ESTUDIONTE DE MAESTRIA,FORMACION DE ESTUDIONTE DE MAESTRIA,VINCULACION DE ESTUDIONTE DE PREGRADO,FORMACION DE ESTUDIONTE DE PREGRADO,JOVEN INVESTIGADOR,PASANTIA NACIONAL,PASANTIA INTERNACIONAL,OTRO,,,,,,,,NINGUNA,,PROYECTO,UNIVERSIDAD DEL VALLE,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,,,,,,,RICARDO ANDR‚S ECHEVERRI,,,EN CURSO,5,DOCTORADO EN INGENIERIA,,ANA SOFIA BARONA MEJIA,UNIVERSIDAD DE ANTIOQUIA,GEA,SARA GOMEZ DIAZ,UNIVERSIDAD DE ANTIOQUIA,GEA,JONATHAN AGUILAR BEDOYA,UNIVERSIDAD DE ANTIOQUIA,GEA,AINHOA RUBIO CLEMENTE,UNIVERSIDAD DE ANTIOQUIA,GEA,EDWIN LENIN CHICA ARRIETA,UNIVERSIDAD DE ANTIOQUIA,GEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROY14,NUEVO_CONOCIMIONTO,ARTICULO A1,ARTICULO A1,ARTICULO A2,ARTICULO B,ARTICULO C,CAPITULO DE LIBRO A,CAPITULO DE LIBRO A1,CAPITULO DE LIBRO B,LIBRO A,LIBRO A1,LIBRO B,SOLICITUD PATENTE DE INVENCION Y-O MODELO DE UTITLIDAD,PATENTE DE INVENCION,PATENTE DE MODELO DE UTILIDAD,ARTICULO SIN CLASIFICAR,CAPITULO SIN CLASIFICAR,,,OTROS ACTORES,"INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS, M‚XICO",PROYECTO,UNIVERSIDAD DEL VALLE,,,,,,,,,,,,,NINGUNA,,OBLIGATORIO,5,1,2,1,2,1,DOI:10.3390/S20113289,HTTPS://DRIVE.GOOGLE.COM/FILE/D/1QIM5JB0LF-KVP-UG8TQI-6FQHA-HWJQQ/VIEW?USP=SHARING,1843,,7,THE POWER OF BIG DATA AND DATA ANALYTICS FOR AMI DATA: A CASE STUDY,,JENNIFFER SIONEY GUERRERO PRADO,UNIVERSIDAD DEL VALLE,ESCUELA DE INGENIERIA ELECTRICA Y ELECTRONICA,WILFREDO ALFONSO MORALES,UNIVERSIDAD DEL VALLE,ESCUELA DE INGENIERIA ELECTRICA Y ELECTRONICA,EDUARDO FRANCISCO CAICEDO BRAVO,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DEPARTAMENTO DE MANEJO INTEGRAL DE PROCESOS,BENJAMIN ZAYAS PEREZ,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DEPARTAMENTO DE MANEJO INTEGRAL DE PROCESOS,ALFREDO ESPINOSA REZA,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,DEPARTAMENTO DE MANEJO INTEGRAL DE PROCESOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,SENSORS,3.5
